"OBJECTID","access_code","access_days_time","access_detail_code","cards_accepted","date_last_confirmed","expected_date","fuel_type_code","groups_with_access_code","id","maximum_vehicle_class","open_date","owner_type_code","restricted_access","status_code","funding_sources","facility_type","station_name","station_phone","updated_at","geocode_status","latitude","longitude","city","country","intersection_directions","plus4","state","street_address","zip","bd_blends","cng_dispenser_num","cng_fill_type_code","cng_has_rng","cng_psi","cng_renewable_source","cng_total_compression","cng_total_storage","cng_vehicle_class","e85_blender_pump","e85_other_ethanol_blends","ev_connector_types","ev_dc_fast_num","ev_level1_evse_num","ev_level2_evse_num","ev_network","ev_network_web","ev_other_evse","ev_pricing","ev_renewable_source","ev_workplace_charging","hy_is_retail","hy_pressures","hy_standards","hy_status_link","lng_has_rng","lng_renewable_source","lng_vehicle_class","lpg_nozzle_types","lpg_primary","ng_fill_type_code","ng_psi","ng_vehicle_class","rd_blended_with_biodiesel","rd_blends","rd_blends_fr","rd_max_biodiesel_level","nps_unit_name","access_days_time_fr","intersection_directions_fr","bd_blends_fr","groups_with_access_code_fr","ev_pricing_fr","federal_agency_id","federal_agency_code","federal_agency_name","ev_network_ids_station","ev_network_ids_posts","x","y"
"3587","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44136,"","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Campbell-Nelson Nissan","","2/12/2025 12:16:32 AM","GPS",47.778229,-122.344838,"Edmonds","US","",NA,"WA","24325 Highway 99","98026","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.344837999591,47.7782289997383
"3588","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44137,"LD","1/1/2014 12:00:00 AM","P","","E","","CAR_DEALER","Campbell Nissan - Everett","","2/12/2025 12:16:32 AM","GPS",47.9027298164056,-122.246988372491,"Everett","US","",NA,"WA","10500 Highway 99 S","98204","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.246988372159,47.9027298162525
"3589","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44147,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Olympia Nissan","360-352-8558","2/12/2025 12:16:32 AM","200-8",47.03101,-122.9298,"Olympia","US","",NA,"WA","2220 Carriage Dr SW","98502","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.92979999983,47.031010000052
"3590","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44148,"","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Bill Robertson Nissan","509-545-3000","2/12/2025 12:16:32 AM","200-9",46.236607,-119.128998,"Pasco","US","",NA,"WA","928 N 28th Ave","99301","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-119.128998000243,46.236606999822
"3591","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44150,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Bill Korum's Puyallup Nissan","253-848-4507","2/12/2025 12:16:32 AM","200-8",47.20763,-122.29502,"Puyallup","US","",NA,"WA","101 Valley Ave NW","98371","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.29502000042,47.2076299999461
"3592","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44151,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Younker Nissan","","2/12/2025 12:16:32 AM","200-8",47.44822,-122.21915,"Renton","US","",NA,"WA","3401 E Valley Rd","98058","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.219150000119,47.4482200002219
"3593","public","24 hours daily","","","11/6/2024 12:00:00 AM","","ELEC","Public",44153,"LD","12/1/2011 12:00:00 AM","LG","0","E","","LIBRARY","City of Seattle - Central Library","206-386-4636","2/12/2025 12:16:32 AM","200-9",47.606684,-122.332664,"Seattle","US","",NA,"WA","1000 4th Ave","98104","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",3,"Non-Networked","","","$2 per session","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.332664000318,47.6066839998374
"3594","private","","","","11/6/2024 12:00:00 AM","","ELEC","Private",44156,"LD","12/31/2011 12:00:00 AM","LG","","E","","OFFICE_BLDG","City of Seattle - Muni Tower","","2/12/2025 12:16:32 AM","200-8",47.604906,-122.330278,"Seattle","US","",NA,"WA","700 5th Ave","98124","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",32,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.330278000363,47.6049060002155
"3595","private","","","","11/6/2024 12:00:00 AM","","ELEC","Private",44158,"","12/31/2011 12:00:00 AM","LG","","E","","MUNI_GOV","City of Seattle - Parking Enforcement Division","","2/12/2025 12:16:32 AM","200-9",47.582934,-122.323106,"Seattle","US","",NA,"WA","2203 Airport Way S","98134","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",13,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.323106000255,47.5829339999579
"3596","public","24 hours daily; parking fee","CREDIT_CARD_ALWAYS","A D M V","11/6/2024 12:00:00 AM","","ELEC","Public - Credit card at all times",44159,"LD","12/1/2011 12:00:00 AM","LG","0","E","","MUNI_GOV","City of Seattle - Seattle Center","206-684-7340","2/12/2025 12:16:32 AM","200-8",47.622085,-122.347124,"Seattle","US","Located in the 5th Ave Garage",NA,"WA","516 Harrison St","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",6,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public - Carte de crédit en tout temps",NA,NA,"","","","",-122.347123999987,47.6220850002454
"3597","private","","","","11/6/2024 12:00:00 AM","","ELEC","Private",44160,"LD","12/31/2011 12:00:00 AM","LG","","E","","UTILITY","City of Seattle - Seattle City Light North Service Center","","2/12/2025 12:16:32 AM","200-8",47.699613,-122.341922,"Seattle","US","",NA,"WA","1300 N 97th St","98103","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.341921999907,47.6996129998598
"3598","private","","","","11/6/2024 12:00:00 AM","","ELEC","Private",44162,"","12/31/2011 12:00:00 AM","LG","","E","","UTILITY","City of Seattle - Seattle Water Ops","","2/12/2025 12:16:32 AM","200-8",47.57952,-122.321401,"Seattle","US","",NA,"WA","2700 Airport Way S","98134","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.321400999642,47.5795199999912
"3599","private","","","","11/6/2024 12:00:00 AM","","ELEC","Private",44163,"LD","12/31/2011 12:00:00 AM","LG","","E","","MUNI_GOV","City of Seattle - West Bridge","","2/12/2025 12:16:32 AM","200-8",47.565149,-122.353024,"Seattle","US","",NA,"WA","4209 W Marginal Way SW","98106","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.353024000025,47.5651489997441
"3600","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44166,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Tacoma Nissan","253-473-6200","2/12/2025 12:16:32 AM","200-8",47.21972,-122.48567,"Tacoma","US","",NA,"WA","4030 S Tacoma Way","98409","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.485670000243,47.2197200000895
"3642","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44270,"","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Advantage Nissan","360-373-6300","2/12/2025 12:16:32 AM","200-9",47.562162,-122.684286,"Bremerton","US","",NA,"WA","5101 Auto Center Blvd","98312","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.684286000392,47.5621620002075
"3643","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44272,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Burien Nissan","206-242-7070","2/12/2025 12:16:32 AM","200-8",47.45832,-122.33325,"Burien","US","",NA,"WA","16042 1st Ave S","98148","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.333250000124,47.4583199997284
"3778","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44506,"LD","3/15/2011 12:00:00 AM","P","","E","","CAR_DEALER","Alan Webb Nissan","360-892-9004","2/12/2025 12:16:32 AM","200-8",45.64821,-122.59841,"Vancouver","US","",NA,"WA","3608 NE Auto Mall Dr","98662","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.598410000315,45.6482099996903
"3779","public","Dealership business hours","CALL","","2/12/2024 12:00:00 AM","","ELEC","Public - Call ahead",44509,"","11/30/2011 12:00:00 AM","P","0","E","","CAR_DEALER","Valley Nissan","509-453-3125","2/12/2025 12:16:32 AM","200-9",46.590246,-120.500687,"Yakima","US","",NA,"WA","1010 S 1st St","98901","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public - Appeler à l'avance",NA,NA,"","","","",-120.500687000183,46.5902459997337
"3780","private","","","","2/12/2024 12:00:00 AM","","ELEC","Private",44510,"","11/30/2011 12:00:00 AM","P","","E","","CAR_DEALER","Valley Nissan","509-453-3125","2/12/2025 12:16:32 AM","200-9",46.590246,-120.500687,"Yakima","US","",NA,"WA","1010 S 1st St","98901","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-120.500687000183,46.5902459997337
"3808","public","8am-5pm M-F","","","8/10/2023 12:00:00 AM","","ELEC","Public",45209,"LD","1/20/2012 12:00:00 AM","LG","0","E","","MUNI_GOV","Snohomish County - Evergreen Fairgrounds","425-388-6619","1/31/2024 10:07:01 PM","200-9",47.868914,-121.987449,"Monroe","US","",NA,"WA","14405 179th Ave SE","98272","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-121.987449000445,47.8689139997675
"4708","public","Employee and guest use only; non-employee use after hours","","","9/14/2023 12:00:00 AM","","ELEC","Public",47885,"","5/31/2012 12:00:00 AM","P","1","E","","OFFICE_BLDG","PeaceHealth","","1/31/2024 10:07:01 PM","GPS",45.63017,-122.504,"Vancouver","US","",NA,"WA","1115 SE 164th Ave","98684","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","","",1,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.503999999648,45.6301699998232
"4952","private","Employee and guest use only","","","10/11/2024 12:00:00 AM","","ELEC","Private",48605,"","6/30/2012 12:00:00 AM","T","","E","","UTILITY","Puget Sound Energy","","2/12/2025 12:16:32 AM","GPS",47.54527283,-122.3087234,"Seattle","US","",NA,"WA","6500 Ursula Pl S","98108","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",1,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.308723400329,47.5452728298487
"5060","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",49230,"","7/31/2012 12:00:00 AM","","","E","","","KING COUNTY DES KSC STATION #1","888-758-4389","3/26/2025 1:06:44 AM","GPS",47.598663,-122.331009,"Seattle","US","Just to the right as you enter garage",NA,"WA","201 S Jackson St","98104","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL160467]","[10907371]",-122.331008999934,47.5986629998045
"5371","public","24 hours daily","","","3/26/2025 12:00:00 AM","5/8/2024 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",50210,"","11/20/2012 12:00:00 AM","","","T","","","SKAGIT COUNTY ADMIN STATION 2","888-758-4389","3/26/2025 12:53:11 AM","GPS",48.437569,-122.325494,"Mount Vernon","US","Skagit County Commissioners Administration Building",NA,"WA","1800 Continental Pl","98273","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL95457]","[9030051]",-122.325493999859,48.4375690000269
"5721","private","Service center use only","","","9/14/2023 12:00:00 AM","","ELEC","Private",51904,"LD","10/1/2012 12:00:00 AM","P","","E","","CAR_DEALER","Evergreen Ford","","1/31/2024 10:07:01 PM","GPS",47.547047,-122.063633,"Issaquah","US","",NA,"WA","1500 18th Ave NW","98027","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.063632999667,47.5470469999656
"5722","public","24 hours daily","","","6/12/2023 12:00:00 AM","","ELEC","Public",51905,"LD","5/15/2013 12:00:00 AM","P","0","E","","OFFICE_BLDG","Nikola Broadband","360-582-1051","1/31/2024 10:07:01 PM","200-8",48.08536,-123.1135,"Sequim","US","",NA,"WA","615 N 5th Ave","98382","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-123.1135000002,48.0853599998092
"5766","private","Fleet use only","","","7/11/2023 12:00:00 AM","","ELEC","Private",52142,"LD","6/1/2013 12:00:00 AM","LG","","E","","MUNI_GOV","King County - Roads Maintenance Facility","","1/31/2024 10:07:01 PM","GPS",47.4847291,-122.1774112,"Renton","US","",NA,"WA","781 Monroe Ave NE","98056","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Privé",NA,NA,"","","","",-122.177411199781,47.4847291000801
"6222","public","24 hours daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging","CALL","","1/9/2024 12:00:00 AM","","ELEC","Public - Call ahead",53702,"LD","11/1/2013 12:00:00 AM","P","1","E","","HOTEL","Mazama Country Inn","800-843-7951","1/31/2024 10:07:01 PM","200-9",48.594482,-120.406494,"Mazama","US","",NA,"WA","15 Country Rd","98833","",NA,"",NA,"","",NA,NA,"",NA,"","[""J1772"",""NEMA1450""]",NA,"2",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public - Appeler à l'avance",NA,NA,"","","","",-120.40649400015,48.5944820002959
"6405","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",55995,"","1/20/2014 12:00:00 AM","","","E","","","VIA6 VIA6-SOUTH","888-758-4389","3/26/2025 1:24:53 AM","GPS",47.613883,-122.339405,"Seattle","US","Via 6 Apartments Parking Garage",NA,"WA","2121 6th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL1693751]","[""16075131"",""16075141""]",-122.339405000431,47.6138830002089
"6407","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",56870,"","3/15/2011 12:00:00 AM","","","E","","","800 FIFTH AVE STATION 2","888-758-4389","3/26/2025 12:53:27 AM","GPS",47.605599,-122.330626,"Seattle","US","",NA,"WA","800  5th Ave","98104","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL96235]","[""23528491"",""23528501""]",-122.330625999619,47.6055989999922
"6426","public","24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging","","","1/9/2024 12:00:00 AM","","ELEC","Public",60002,"LD","10/4/2013 12:00:00 AM","P","0","E","","HOTEL","Campbell's Lake Chelan Resort","800-553-8225","1/31/2024 10:07:01 PM","200-9",47.8399,-120.0199,"Chelan","US","",NA,"WA","104 W Woodin Ave","98816","",NA,"",NA,"","",NA,NA,"",NA,"","[NEMA520]",NA,"10",NA,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-120.019900000363,47.8399000002373
"6427","public","24 hours daily; donations accepted","","","1/9/2024 12:00:00 AM","","ELEC","Public",60004,"LD","9/23/2013 12:00:00 AM","P","0","E","","RV_PARK","Pine Near RV Park","509-341-4062","1/31/2024 10:07:01 PM","200-8",48.476543,-120.180796,"Winthrop","US","",NA,"WA","316 Castle Ave","98862","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-120.180796000447,48.4765429999874
"6428","public","24 hours daily","","","1/9/2024 12:00:00 AM","","ELEC","Public",60005,"LD","10/4/2013 12:00:00 AM","P","0","E","","INN","Omak Inn","800-204-4800  509-826-3822","1/31/2024 10:07:01 PM","GPS",48.421424,-119.503978,"Omak","US","",NA,"WA","912 Koala Dr","98841","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-119.503977999725,48.4214239997896
"6429","public","24 hours daily","","","1/9/2024 12:00:00 AM","","ELEC","Public",60006,"LD","1/15/2014 12:00:00 AM","P","0","E","","RESTAURANT","59er Diner","509-763-2267","1/31/2024 10:07:01 PM","200-9",47.758434,-120.742416,"Leavenworth","US","",NA,"WA","15361 US 2","98826","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-120.742416000273,47.7584339998027
"6472","public","Store business hours; free with purchase","CALL","","9/14/2023 12:00:00 AM","","ELEC","Public - Call ahead",60229,"LD","1/1/2014 12:00:00 AM","P","0","E","","PARKING_LOT","Birkenstock","360-574-4332","1/31/2024 10:07:01 PM","GPS",45.748069,-122.662816,"Ridgefield","US","Exit I-5 at 179th St",NA,"WA","17506 NE Delfel Ct","98642","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public - Appeler à l'avance",NA,NA,"","","","",-122.662816000099,45.7480689997075
"6474","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",60241,"","2/7/2014 12:00:00 AM","","","E","","","PARKMETRO1 PARK METRO #1","888-758-4389","3/26/2025 12:53:33 AM","GPS",47.620793,-122.192469,"Bellevue","US","The Park Metro at the base of the entry ramp",NA,"WA","11101 NE 12th St","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL96533]","[""110383"",""110385""]",-122.192469000423,47.6207929999148
"6491","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",60331,"","2/13/2014 12:00:00 AM","","","E","","","VALLEY MED CTR MAIN LOT #8","888-758-4389","3/26/2025 12:52:48 AM","GPS",47.443123,-122.212538,"Renton","US","",NA,"WA","4109-4251 Talbot Rd S","98055","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL94339]","[""25159731"",""25159741""]",-122.212537999878,47.4431230002132
"6576","public","Dealership business hours; for Chevrolet vehicles only","","","9/14/2023 12:00:00 AM","","ELEC","Public",60718,"HD","1/1/2014 12:00:00 AM","P","1","E","","CAR_DEALER","Haselwood Chevrolet Buick GMC","360-479-4910","1/31/2024 10:07:01 PM","200-9",47.557801,-122.675335,"Bremerton","US","",NA,"WA","501 W Hills Blvd","98312","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.675335000052,47.55780099985
"6596","public","6am-9pm daily (summer); 6am-6pm daily (winter)","","","6/12/2023 12:00:00 AM","","ELEC","Public",60814,"MD","3/6/2014 12:00:00 AM","P","0","E","","GAS_STATION","Lakeside 24 Hour Fuel","360-238-5202","1/31/2024 10:07:01 PM","200-9",46.051228,-122.301754,"Cougar","US","",NA,"WA","16835 Lewis River Rd","98616","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","$12 per session","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.301753999962,46.0512280001922
"6858","public","","","","3/26/2025 12:00:00 AM","","ELEC","Public",61877,"","12/31/2013 12:00:00 AM","","","E","","","Kitsap Transit Harborside Garage","855-885-9571","3/26/2025 3:45:57 AM","GPS",47.56358,-122.62531,"Bremerton","US","",NA,"WA","60 Washington Ave","98337","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",4,"OpConnect","https://opconnect-ev.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[92]","[""382_1"",""383_1"",""384_1"",""385_1""]",-122.625310000294,47.563579999831
"6878","private","","","","1/13/2025 12:00:00 AM","","ELEC","Private",61947,"","5/22/2014 12:00:00 AM","FG","","E","","NATL_PARK","Mount Rainier National Park","","2/12/2025 12:16:32 AM","GPS",46.761214,-122.040397,"Longmire","US","",NA,"WA","Highway 706 E","98397","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"Mount Rainier National Park",NA,NA,NA,"Privé",NA,16,"DOI","Department of the Interior","","",-122.04039699956,46.7612139998682
